slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
bitcoin,BTC,Bitcoin,5/11/2017,1,1780.37,1873.93,1755.35,1848.57,799489984,30176934751,0.7861,118.58
bitcoin,BTC,Bitcoin,5/12/2017,1,1845.76,1856.15,1694.01,1724.24,740984000,28150631936,0.1864,162.14
bitcoin,BTC,Bitcoin,5/13/2017,1,1723.12,1812.99,1651.08,1804.91,579635008,29471223857,0.9501,161.91
bitcoin,BTC,Bitcoin,5/14/2017,1,1800.86,1831.42,1776.62,1808.91,437196000,29540290794,0.5892,54.8
bitcoin,BTC,Bitcoin,5/15/2017,1,1808.44,1812.8,1708.54,1738.43,731529024,28392885375,0.2867,104.26
bitcoin,BTC,Bitcoin,5/16/2017,1,1741.7,1785.94,1686.54,1734.45,959044992,28330874003,0.482,99.4
bitcoin,BTC,Bitcoin,5/17/2017,1,1726.73,1864.05,1661.91,1839.09,1064729984,30043626195,0.8765,202.14
bitcoin,BTC,Bitcoin,5/18/2017,1,1818.7,1904.48,1807.12,1888.65,894321024,30856574835,0.8374,97.36
bitcoin,BTC,Bitcoin,5/19/2017,1,1897.37,2004.52,1890.25,1987.71,1157289984,32479082015,0.8529,114.27
bitcoin,BTC,Bitcoin,5/20/2017,1,1984.24,2084.73,1974.92,2084.73,961336000,34068630559,1,109.81
bitcoin,BTC,Bitcoin,5/21/2017,1,2067.03,2119.08,2037.5,2041.2,1147859968,33361091114,0.0454,81.58
bitcoin,BTC,Bitcoin,5/22/2017,1,2043.19,2303.9,2017.87,2173.4,1942220032,35525744380,0.5438,286.03
bitcoin,BTC,Bitcoin,5/23/2017,1,2191.56,2320.82,2178.5,2320.42,1378749952,37933704066,0.9972,142.32
bitcoin,BTC,Bitcoin,5/24/2017,1,2321.37,2523.72,2321.37,2443.64,1725379968,39952841999,0.6043,202.35
bitcoin,BTC,Bitcoin,5/25/2017,1,2446.24,2763.71,2285.3,2304.98,2406700032,37690456715,0.0411,478.41
bitcoin,BTC,Bitcoin,5/26/2017,1,2320.89,2573.79,2071.99,2202.42,1763480064,36017660894,0.2599,501.8
bitcoin,BTC,Bitcoin,5/27/2017,1,2196.27,2260.2,1855.83,2038.87,1700480000,33347170525,0.4527,404.37
bitcoin,BTC,Bitcoin,5/28/2017,1,2054.08,2267.34,2054.08,2155.8,1147139968,35264171110,0.477,213.26
bitcoin,BTC,Bitcoin,5/29/2017,1,2159.43,2307.05,2107.17,2255.61,994625024,36901102917,0.7426,199.88
bitcoin,BTC,Bitcoin,5/30/2017,1,2255.36,2301.96,2124.57,2175.47,1443970048,35594903085,0.2869,177.39
bitcoin,BTC,Bitcoin,5/31/2017,1,2187.19,2311.08,2145.57,2286.41,1544829952,37414813240,0.8509,165.51
bitcoin,BTC,Bitcoin,6/1/2017,1,2288.33,2448.39,2288.33,2407.88,1653180032,39407633763,0.7469,160.06
bitcoin,BTC,Bitcoin,6/2/2017,1,2404.03,2488.55,2373.32,2488.55,1317030016,40732491835,1,115.23
bitcoin,BTC,Bitcoin,6/3/2017,1,2493.72,2581.91,2423.57,2515.35,1514950016,41177190057,0.5796,158.34
bitcoin,BTC,Bitcoin,6/4/2017,1,2547.79,2585.89,2452.54,2511.81,1355120000,41124262595,0.4445,133.35
bitcoin,BTC,Bitcoin,6/5/2017,1,2512.4,2686.81,2510.22,2686.81,1369309952,43994968834,1,176.59
bitcoin,BTC,Bitcoin,6/6/2017,1,2690.84,2999.91,2690.84,2863.2,2089609984,46888622160,0.5577,309.07
bitcoin,BTC,Bitcoin,6/7/2017,1,2869.38,2869.38,2700.56,2732.16,1517709952,44748237218,0.1872,168.82
bitcoin,BTC,Bitcoin,6/8/2017,1,2720.49,2815.3,2670.95,2805.62,1281170048,45957247989,0.9329,144.35
bitcoin,BTC,Bitcoin,6/9/2017,1,2807.44,2901.71,2795.62,2823.81,1348950016,46260465854,0.2657,106.09
bitcoin,BTC,Bitcoin,6/10/2017,1,2828.14,2950.99,2746.55,2947.71,2018889984,48295501718,0.984,204.44
bitcoin,BTC,Bitcoin,6/11/2017,1,2942.41,2996.6,2840.53,2958.11,1752400000,48471330146,0.7534,156.07
bitcoin,BTC,Bitcoin,6/12/2017,1,2953.22,2997.26,2518.56,2659.63,2569530112,43585351533,0.2947,478.7
bitcoin,BTC,Bitcoin,6/13/2017,1,2680.91,2789.04,2650.38,2717.02,1781200000,44530631894,0.4806,138.66
bitcoin,BTC,Bitcoin,6/14/2017,1,2716.88,2786.83,2412.94,2506.37,1696560000,41082567339,0.2499,373.89
bitcoin,BTC,Bitcoin,6/15/2017,1,2499.58,2534.71,2212.96,2464.58,2026259968,40402259202,0.782,321.75
bitcoin,BTC,Bitcoin,6/16/2017,1,2469.57,2539.92,2385.15,2518.56,1195190016,41291821423,0.862,154.77
bitcoin,BTC,Bitcoin,6/17/2017,1,2514.01,2685.19,2484.96,2655.88,1534509952,43548031452,0.8536,200.23
bitcoin,BTC,Bitcoin,6/18/2017,1,2655.35,2662.1,2516.33,2548.29,1178659968,41788418974,0.2192,145.77
bitcoin,BTC,Bitcoin,6/19/2017,1,2549.03,2662.85,2549.03,2589.6,1446840064,42470734800,0.3564,113.82
bitcoin,BTC,Bitcoin,6/20/2017,1,2591.26,2763.45,2589.82,2721.79,1854189952,44643512689,0.7601,173.63
bitcoin,BTC,Bitcoin,6/21/2017,1,2709.43,2772.01,2660.4,2689.1,1626579968,44111929173,0.2571,111.61
bitcoin,BTC,Bitcoin,6/22/2017,1,2691.03,2723.74,2642.36,2705.41,1097939968,44384244937,0.7748,81.38
bitcoin,BTC,Bitcoin,6/23/2017,1,2707.34,2765.17,2706.37,2744.91,961318976,45037797053,0.6554,58.8
bitcoin,BTC,Bitcoin,6/24/2017,1,2738.52,2757.94,2583.19,2608.72,982750016,42807952581,0.1461,174.75
bitcoin,BTC,Bitcoin,6/25/2017,1,2607.25,2682.26,2552.12,2589.41,1161100032,42495001716,0.2865,130.14
bitcoin,BTC,Bitcoin,6/26/2017,1,2590.57,2615.25,2376.29,2478.45,1663280000,40677994354,0.4275,238.96
bitcoin,BTC,Bitcoin,6/27/2017,1,2478.45,2552.45,2332.99,2552.45,1489789952,41897190525,1,219.46
bitcoin,BTC,Bitcoin,6/28/2017,1,2553.03,2603.98,2484.42,2574.79,1183869952,42268942193,0.7559,119.56
bitcoin,BTC,Bitcoin,6/29/2017,1,2567.56,2588.83,2510.48,2539.32,949979008,41690395783,0.3681,78.35
bitcoin,BTC,Bitcoin,6/30/2017,1,2539.24,2559.25,2478.43,2480.84,860273024,40735082695,0.0298,80.82
bitcoin,BTC,Bitcoin,7/1/2017,1,2492.6,2515.27,2419.23,2434.55,779913984,39980058373,0.1595,96.04
bitcoin,BTC,Bitcoin,7/2/2017,1,2436.4,2514.28,2394.84,2506.47,803747008,41167015221,0.9346,119.44
bitcoin,BTC,Bitcoin,7/3/2017,1,2498.56,2595,2480.47,2564.06,964112000,42118211083,0.7299,114.53
bitcoin,BTC,Bitcoin,7/4/2017,1,2561,2631.59,2559.35,2601.64,985516032,42740618673,0.5854,72.24
bitcoin,BTC,Bitcoin,7/5/2017,1,2602.87,2622.65,2538.55,2601.99,941566016,42751085999,0.7543,84.1
bitcoin,BTC,Bitcoin,7/6/2017,1,2608.1,2616.72,2581.69,2608.56,761956992,42863758795,0.7671,35.03
bitcoin,BTC,Bitcoin,7/7/2017,1,2608.59,2916.14,2498.87,2518.66,917411968,41391217675,0.0474,417.27
bitcoin,BTC,Bitcoin,7/8/2017,1,2520.27,2571.34,2492.31,2571.34,733329984,42262222823,1,79.03
bitcoin,BTC,Bitcoin,7/9/2017,1,2572.61,2635.49,2517.59,2518.44,527856000,41397076604,0.0072,117.9
bitcoin,BTC,Bitcoin,7/10/2017,1,2525.25,2537.16,2321.13,2372.56,1111200000,39005033499,0.2381,216.03
bitcoin,BTC,Bitcoin,7/11/2017,1,2385.89,2413.47,2296.81,2337.79,1329760000,38438497236,0.3513,116.66
bitcoin,BTC,Bitcoin,7/12/2017,1,2332.77,2423.71,2275.14,2398.84,1117410048,39447604438,0.8326,148.57
bitcoin,BTC,Bitcoin,7/13/2017,1,2402.7,2425.22,2340.83,2357.9,835769984,38778935907,0.2023,84.39
bitcoin,BTC,Bitcoin,7/14/2017,1,2360.59,2363.25,2183.22,2233.34,882502976,36734255488,0.2784,180.03
bitcoin,BTC,Bitcoin,7/15/2017,1,2230.12,2231.14,1990.41,1998.86,993608000,32880721300,0.0351,240.73
bitcoin,BTC,Bitcoin,7/16/2017,1,1991.98,2058.77,1843.03,1929.82,1182870016,31748939343,0.4023,215.74
bitcoin,BTC,Bitcoin,7/17/2017,1,1932.62,2230.49,1932.62,2228.41,1201760000,36665393517,0.993,297.87
bitcoin,BTC,Bitcoin,7/18/2017,1,2233.52,2387.61,2164.77,2318.88,1512450048,38158677672,0.6916,222.84
bitcoin,BTC,Bitcoin,7/19/2017,1,2323.08,2397.17,2260.23,2273.43,1245100032,37415031061,0.0964,136.94
bitcoin,BTC,Bitcoin,7/20/2017,1,2269.89,2900.7,2269.89,2817.6,2249260032,46376428080,0.8683,630.81
bitcoin,BTC,Bitcoin,7/21/2017,1,2838.41,2838.41,2621.85,2667.76,1489449984,43915296559,0.212,216.56
bitcoin,BTC,Bitcoin,7/22/2017,1,2668.63,2862.42,2657.71,2810.12,1177129984,46264340367,0.7445,204.71
bitcoin,BTC,Bitcoin,7/23/2017,1,2808.1,2832.18,2653.94,2730.4,1072840000,44957775265,0.429,178.24
bitcoin,BTC,Bitcoin,7/24/2017,1,2732.7,2777.26,2699.19,2754.86,866473984,45366654309,0.7131,78.07
bitcoin,BTC,Bitcoin,7/25/2017,1,2757.5,2768.08,2480.96,2576.48,1460089984,42433788244,0.3327,287.12
bitcoin,BTC,Bitcoin,7/26/2017,1,2577.77,2610.76,2450.8,2529.45,937404032,41663929265,0.4917,159.96
bitcoin,BTC,Bitcoin,7/27/2017,1,2538.71,2693.32,2529.34,2671.78,789104000,44013533097,0.8686,163.98
bitcoin,BTC,Bitcoin,7/28/2017,1,2679.73,2897.45,2679.73,2809.01,1380099968,46279316161,0.5938,217.72
bitcoin,BTC,Bitcoin,7/29/2017,1,2807.02,2808.76,2692.8,2726.45,803745984,44924534585,0.2902,115.96
bitcoin,BTC,Bitcoin,7/30/2017,1,2724.39,2758.53,2644.85,2757.18,705942976,45435913868,0.9881,113.68
bitcoin,BTC,Bitcoin,7/31/2017,1,2763.24,2889.62,2720.61,2875.34,860574976,47388334773,0.9155,169.01
bitcoin,BTC,Bitcoin,8/1/2017,1,2871.3,2921.35,2685.61,2718.26,1324669952,44804603885,0.1385,235.74
bitcoin,BTC,Bitcoin,8/2/2017,1,2727.13,2762.53,2668.59,2710.67,1094950016,44684649516,0.4479,93.94
bitcoin,BTC,Bitcoin,8/3/2017,1,2709.56,2813.31,2685.14,2804.73,804796992,46239970790,0.9331,128.17
bitcoin,BTC,Bitcoin,8/4/2017,1,2806.93,2899.33,2743.72,2895.89,1002120000,47749461443,0.9779,155.61
bitcoin,BTC,Bitcoin,8/5/2017,1,2897.63,3290.01,2874.83,3252.91,1945699968,53643452554,0.9106,415.18
bitcoin,BTC,Bitcoin,8/6/2017,1,3257.61,3293.29,3155.6,3213.94,1105030016,53006426108,0.4237,137.69
bitcoin,BTC,Bitcoin,8/7/2017,1,3212.78,3397.68,3180.89,3378.94,1482279936,55734179251,0.9136,216.79
bitcoin,BTC,Bitcoin,8/8/2017,1,3370.22,3484.85,3345.83,3419.94,1752760064,56417337745,0.5331,139.02
bitcoin,BTC,Bitcoin,8/9/2017,1,3420.4,3422.76,3247.67,3342.47,1468960000,55145196472,0.5414,175.09
bitcoin,BTC,Bitcoin,8/10/2017,1,3341.84,3453.45,3319.47,3381.28,1515110016,55791120000,0.4613,133.98
bitcoin,BTC,Bitcoin,8/11/2017,1,3373.82,3679.72,3372.12,3650.62,2021190016,60241844923,0.9054,307.6
bitcoin,BTC,Bitcoin,8/12/2017,1,3650.63,3949.92,3613.7,3884.71,2219589888,64111163866,0.806,336.22
bitcoin,BTC,Bitcoin,8/13/2017,1,3880.04,4208.39,3857.8,4073.26,3159089920,67230528989,0.6146,350.59
bitcoin,BTC,Bitcoin,8/14/2017,1,4066.1,4325.13,3989.16,4325.13,2463089920,71394704654,1,335.97
bitcoin,BTC,Bitcoin,8/15/2017,1,4326.99,4455.97,3906.18,4181.93,3258050048,69038855081,0.5016,549.79
bitcoin,BTC,Bitcoin,8/16/2017,1,4200.34,4381.23,3994.42,4376.63,2272039936,72260183303,0.9881,386.81
bitcoin,BTC,Bitcoin,8/17/2017,1,4384.44,4484.7,4243.71,4331.69,2553359872,71527949443,0.3651,240.99
bitcoin,BTC,Bitcoin,8/18/2017,1,4324.34,4370.13,4015.4,4160.62,2941710080,68710871037,0.4094,354.73
bitcoin,BTC,Bitcoin,8/19/2017,1,4137.75,4243.26,3970.55,4193.7,2975820032,69265141208,0.8183,272.71
bitcoin,BTC,Bitcoin,8/20/2017,1,4189.31,4196.29,4069.88,4087.66,2109769984,67520478838,0.1407,126.41
bitcoin,BTC,Bitcoin,8/21/2017,1,4090.48,4109.14,3988.6,4001.74,2800890112,66106992038,0.109,120.54
bitcoin,BTC,Bitcoin,8/22/2017,1,3998.35,4128.76,3674.58,4100.52,3764239872,67743202431,0.9378,454.18
bitcoin,BTC,Bitcoin,8/23/2017,1,4089.01,4255.78,4078.41,4151.52,2369819904,68593954170,0.4122,177.37
bitcoin,BTC,Bitcoin,8/24/2017,1,4137.6,4376.39,4130.26,4334.68,2037750016,71625870868,0.8305,246.13
bitcoin,BTC,Bitcoin,8/25/2017,1,4332.82,4455.7,4307.35,4371.6,1727970048,72241507489,0.4331,148.35
bitcoin,BTC,Bitcoin,8/26/2017,1,4372.06,4379.28,4269.52,4352.4,1511609984,71929882019,0.7551,109.76
bitcoin,BTC,Bitcoin,8/27/2017,1,4345.1,4416.59,4317.29,4382.88,1537459968,72441993792,0.6605,99.3
bitcoin,BTC,Bitcoin,8/28/2017,1,4384.45,4403.93,4224.64,4382.66,1959330048,72445588933,0.8814,179.29
bitcoin,BTC,Bitcoin,8/29/2017,1,4389.21,4625.68,4352.13,4579.02,2486080000,75699786263,0.8294,273.55
bitcoin,BTC,Bitcoin,8/30/2017,1,4570.36,4626.52,4471.41,4565.3,1937849984,75482724984,0.6053,155.11
bitcoin,BTC,Bitcoin,8/31/2017,1,4555.59,4736.05,4549.4,4703.39,1944930048,77775374625,0.825,186.65
bitcoin,BTC,Bitcoin,9/1/2017,1,4701.76,4892.01,4678.53,4892.01,2599079936,80905039782,1,213.48
bitcoin,BTC,Bitcoin,9/2/2017,1,4901.42,4975.04,4469.24,4578.77,2722139904,75734114962,0.2165,505.8
bitcoin,BTC,Bitcoin,9/3/2017,1,4585.27,4714.08,4417.59,4582.96,1933190016,75812181334,0.5578,296.49
bitcoin,BTC,Bitcoin,9/4/2017,1,4591.63,4591.63,4108.4,4236.31,2987330048,70087101256,0.2647,483.23
bitcoin,BTC,Bitcoin,9/5/2017,1,4228.29,4427.84,3998.11,4376.53,2697969920,72417728536,0.8806,429.73
bitcoin,BTC,Bitcoin,9/6/2017,1,4376.59,4617.25,4376.59,4597.12,2172100096,76077049312,0.9164,240.66
bitcoin,BTC,Bitcoin,9/7/2017,1,4589.14,4655.04,4491.33,4599.88,1844620032,76132843874,0.6631,163.71
bitcoin,BTC,Bitcoin,9/8/2017,1,4605.16,4661,4075.18,4228.75,2700890112,69999555938,0.2621,585.82
bitcoin,BTC,Bitcoin,9/9/2017,1,4229.81,4308.82,4114.11,4226.06,1386230016,69963847482,0.575,194.71
bitcoin,BTC,Bitcoin,9/10/2017,1,4229.34,4245.44,3951.04,4122.94,1679090048,68263826801,0.5839,294.4
bitcoin,BTC,Bitcoin,9/11/2017,1,4122.47,4261.67,4099.4,4161.27,1557330048,68907352119,0.3813,162.27
bitcoin,BTC,Bitcoin,9/12/2017,1,4168.88,4344.65,4085.22,4130.81,1864530048,68412822896,0.1757,259.43
bitcoin,BTC,Bitcoin,9/13/2017,1,4131.98,4131.98,3789.92,3882.59,2219409920,64311123695,0.2709,342.06
bitcoin,BTC,Bitcoin,9/14/2017,1,3875.37,3920.6,3153.86,3154.95,2716310016,52265453816,0.0014,766.74
bitcoin,BTC,Bitcoin,9/15/2017,1,3166.3,3733.45,2946.62,3637.52,4148069888,60267886368,0.8781,786.83
bitcoin,BTC,Bitcoin,9/16/2017,1,3637.75,3808.84,3487.79,3625.04,1818400000,60068678195,0.4275,321.05
bitcoin,BTC,Bitcoin,9/17/2017,1,3606.28,3664.81,3445.64,3582.88,1239149952,59377995376,0.6262,219.17
bitcoin,BTC,Bitcoin,9/18/2017,1,3591.09,4079.23,3591.09,4065.2,1943209984,67377945990,0.9713,488.14
bitcoin,BTC,Bitcoin,9/19/2017,1,4073.79,4094.07,3868.87,3924.97,1563980032,65061185838,0.2491,225.2
bitcoin,BTC,Bitcoin,9/20/2017,1,3916.36,4031.39,3857.73,3905.95,1213830016,64751811835,0.2777,173.66
bitcoin,BTC,Bitcoin,9/21/2017,1,3901.47,3916.42,3613.63,3631.04,1411480064,60202370872,0.0575,302.79
bitcoin,BTC,Bitcoin,9/22/2017,1,3628.02,3758.27,3553.53,3630.7,1194829952,60203040223,0.3769,204.74
bitcoin,BTC,Bitcoin,9/23/2017,1,3629.92,3819.21,3594.58,3792.4,928113984,62892069389,0.8806,224.63
bitcoin,BTC,Bitcoin,9/24/2017,1,3796.15,3796.15,3666.9,3682.84,768014976,61081971156,0.1233,129.25
bitcoin,BTC,Bitcoin,9/25/2017,1,3681.58,3950.25,3681.58,3926.07,1374210048,65122213849,0.91,268.67
bitcoin,BTC,Bitcoin,9/26/2017,1,3928.41,3969.89,3869.9,3892.35,1043740032,64569365079,0.2245,99.99
bitcoin,BTC,Bitcoin,9/27/2017,1,3892.94,4210.05,3884.82,4200.67,1686880000,69691950752,0.9712,325.23
bitcoin,BTC,Bitcoin,9/28/2017,1,4197.13,4279.31,4109.7,4174.73,1712320000,69270823146,0.3834,169.61
bitcoin,BTC,Bitcoin,9/29/2017,1,4171.62,4214.63,4039.29,4163.07,1367049984,69086146650,0.7059,175.34
bitcoin,BTC,Bitcoin,9/30/2017,1,4166.11,4358.43,4160.86,4338.71,1207449984,72008428789,0.9002,197.57
bitcoin,BTC,Bitcoin,10/1/2017,1,4341.05,4403.74,4269.81,4403.74,1208210048,73094870674,1,133.93
bitcoin,BTC,Bitcoin,10/2/2017,1,4395.81,4470.23,4377.46,4409.32,1431730048,73195646776,0.3434,92.77
bitcoin,BTC,Bitcoin,10/3/2017,1,4408.46,4432.47,4258.89,4317.48,1288019968,71681069637,0.3375,173.58
bitcoin,BTC,Bitcoin,10/4/2017,1,4319.37,4352.31,4210.42,4229.36,1116770048,70225033578,0.1335,141.89
bitcoin,BTC,Bitcoin,10/5/2017,1,4229.88,4362.64,4164.05,4328.41,1161769984,71876277937,0.8276,198.59
bitcoin,BTC,Bitcoin,10/6/2017,1,4324.46,4413.27,4320.53,4370.81,1069939968,72589262957,0.5422,92.74
bitcoin,BTC,Bitcoin,10/7/2017,1,4369.35,4443.88,4321.05,4426.89,906928000,73529314833,0.8617,122.83
bitcoin,BTC,Bitcoin,10/8/2017,1,4429.67,4624.14,4405.64,4610.48,1313869952,76589293760,0.9375,218.5
bitcoin,BTC,Bitcoin,10/9/2017,1,4614.52,4878.71,4564.25,4772.02,1968739968,79282158943,0.6607,314.46
bitcoin,BTC,Bitcoin,10/10/2017,1,4776.21,4922.17,4765.1,4781.99,1597139968,79457603224,0.1075,157.07
bitcoin,BTC,Bitcoin,10/11/2017,1,4789.25,4873.73,4751.63,4826.48,1222279936,80205238020,0.613,122.1
bitcoin,BTC,Bitcoin,10/12/2017,1,4829.58,5446.91,4822,5446.91,2791610112,90525666972,1,624.91
bitcoin,BTC,Bitcoin,10/13/2017,1,5464.16,5840.3,5436.85,5647.21,3615480064,93864253934,0.5214,403.45
bitcoin,BTC,Bitcoin,10/14/2017,1,5643.53,5837.7,5591.64,5831.79,1669030016,96942498331,0.976,246.06
bitcoin,BTC,Bitcoin,10/15/2017,1,5835.96,5852.48,5478.61,5678.19,1976039936,94403031755,0.5338,373.87
bitcoin,BTC,Bitcoin,10/16/2017,1,5687.57,5776.23,5544.21,5725.59,2008070016,95203392843,0.7817,232.02
bitcoin,BTC,Bitcoin,10/17/2017,1,5741.58,5800.35,5472.72,5605.51,1821570048,93218297189,0.4053,327.63
bitcoin,BTC,Bitcoin,10/18/2017,1,5603.82,5603.82,5151.44,5590.69,2399269888,92982539106,0.971,452.38
bitcoin,BTC,Bitcoin,10/19/2017,1,5583.74,5744.35,5531.06,5708.52,1780540032,94954808115,0.832,213.29
bitcoin,BTC,Bitcoin,10/20/2017,1,5708.11,6060.11,5627.23,6011.45,2354429952,1.00007E+11,0.8876,432.88
bitcoin,BTC,Bitcoin,10/21/2017,1,5996.79,6194.88,5965.07,6031.6,2207099904,1.00354E+11,0.2895,229.81
bitcoin,BTC,Bitcoin,10/22/2017,1,6036.66,6076.26,5792.34,6008.42,2034630016,99981911326,0.7611,283.92
bitcoin,BTC,Bitcoin,10/23/2017,1,6006,6075.59,5732.47,5930.32,2401840128,98695054084,0.5766,343.12
bitcoin,BTC,Bitcoin,10/24/2017,1,5935.52,5935.52,5504.18,5526.64,2735699968,91988225800,0.0521,431.34
bitcoin,BTC,Bitcoin,10/25/2017,1,5524.6,5754.33,5397.88,5750.8,1966989952,95732630220,0.9901,356.45
bitcoin,BTC,Bitcoin,10/26/2017,1,5747.95,5976.8,5721.22,5904.83,1905040000,98310176011,0.7184,255.58
bitcoin,BTC,Bitcoin,10/27/2017,1,5899.74,5988.39,5728.82,5780.9,1710130048,96254297360,0.2006,259.57
bitcoin,BTC,Bitcoin,10/28/2017,1,5787.82,5876.72,5689.19,5753.09,1403920000,95797359518,0.3407,187.53
bitcoin,BTC,Bitcoin,10/29/2017,1,5754.44,6255.71,5724.58,6153.85,2859040000,1.02482E+11,0.8082,531.13
bitcoin,BTC,Bitcoin,10/30/2017,1,6114.85,6214.99,6040.85,6130.53,1772150016,1.02105E+11,0.515,174.14
bitcoin,BTC,Bitcoin,10/31/2017,1,6132.02,6470.43,6103.33,6468.4,2311379968,1.07744E+11,0.9945,367.1
bitcoin,BTC,Bitcoin,11/1/2017,1,6440.97,6767.31,6377.88,6767.31,2870320128,1.12735E+11,1,389.43
bitcoin,BTC,Bitcoin,11/2/2017,1,6777.77,7367.33,6758.72,7078.5,4653770240,1.17933E+11,0.5254,608.61
bitcoin,BTC,Bitcoin,11/3/2017,1,7087.53,7461.29,7002.94,7207.76,3369860096,1.20097E+11,0.4469,458.35
bitcoin,BTC,Bitcoin,11/4/2017,1,7164.48,7492.86,7031.28,7379.95,2483800064,1.22979E+11,0.7554,461.58
bitcoin,BTC,Bitcoin,11/5/2017,1,7404.52,7617.48,7333.19,7407.41,2380410112,1.23449E+11,0.2611,284.29
bitcoin,BTC,Bitcoin,11/6/2017,1,7403.22,7445.77,7007.31,7022.76,3111899904,1.17051E+11,0.0352,438.46
bitcoin,BTC,Bitcoin,11/7/2017,1,7023.1,7253.32,7023.1,7144.38,2326340096,1.19091E+11,0.5268,230.22
bitcoin,BTC,Bitcoin,11/8/2017,1,7141.38,7776.42,7114.02,7459.69,4602200064,1.24361E+11,0.5218,662.4
bitcoin,BTC,Bitcoin,11/9/2017,1,7446.83,7446.83,7101.52,7143.58,3226249984,1.19105E+11,0.1218,345.31
bitcoin,BTC,Bitcoin,11/10/2017,1,7173.73,7312,6436.87,6618.14,5208249856,1.10354E+11,0.2071,875.13
bitcoin,BTC,Bitcoin,11/11/2017,1,6618.61,6873.15,6204.22,6357.6,4908680192,1.06016E+11,0.2293,668.93
bitcoin,BTC,Bitcoin,11/12/2017,1,6295.45,6625.05,5519.01,5950.07,8957349888,99226193603,0.3897,1106.04
bitcoin,BTC,Bitcoin,11/13/2017,1,5938.25,6811.19,5844.29,6559.49,6263249920,1.09401E+11,0.7397,966.9
bitcoin,BTC,Bitcoin,11/14/2017,1,6561.48,6764.98,6461.75,6635.75,3197110016,1.10683E+11,0.5738,303.23
bitcoin,BTC,Bitcoin,11/15/2017,1,6634.76,7342.25,6634.76,7315.54,4200880128,1.22036E+11,0.9622,707.49
bitcoin,BTC,Bitcoin,11/16/2017,1,7323.24,7967.38,7176.58,7871.69,5123809792,1.31328E+11,0.879,790.8
bitcoin,BTC,Bitcoin,11/17/2017,1,7853.57,8004.59,7561.09,7708.99,4651670016,1.28622E+11,0.3335,443.5
bitcoin,BTC,Bitcoin,11/18/2017,1,7697.21,7884.99,7463.44,7790.15,3667190016,1.29997E+11,0.775,421.55
bitcoin,BTC,Bitcoin,11/19/2017,1,7766.03,8101.91,7694.1,8036.49,3149319936,1.34124E+11,0.8396,407.81
bitcoin,BTC,Bitcoin,11/20/2017,1,8039.07,8336.86,7949.36,8200.64,3488450048,1.36882E+11,0.6485,387.5
bitcoin,BTC,Bitcoin,11/21/2017,1,8205.74,8348.66,7762.71,8071.26,4277609984,1.3474E+11,0.5266,585.95
bitcoin,BTC,Bitcoin,11/22/2017,1,8077.95,8302.26,8075.47,8253.55,3633530112,1.37798E+11,0.7852,226.79
bitcoin,BTC,Bitcoin,11/23/2017,1,8232.38,8267.4,8038.77,8038.77,4225179904,1.34228E+11,0,228.63
bitcoin,BTC,Bitcoin,11/24/2017,1,8074.02,8374.16,7940.93,8253.69,5058610176,1.37832E+11,0.7219,433.23
bitcoin,BTC,Bitcoin,11/25/2017,1,8241.71,8790.92,8191.15,8790.92,4342060032,1.46821E+11,1,599.77
bitcoin,BTC,Bitcoin,11/26/2017,1,8789.04,9522.93,8775.59,9330.55,5475579904,1.55851E+11,0.7426,747.34
bitcoin,BTC,Bitcoin,11/27/2017,1,9352.72,9818.35,9352.72,9818.35,5653320192,1.64019E+11,1,465.63
bitcoin,BTC,Bitcoin,11/28/2017,1,9823.43,10125.7,9736.3,10058.8,6348819968,1.68056E+11,0.8282,389.4
bitcoin,BTC,Bitcoin,11/29/2017,1,10077.4,11517.4,9601.03,9888.61,11568799744,1.65234E+11,0.1501,1916.37
bitcoin,BTC,Bitcoin,11/30/2017,1,9906.79,10801,9202.05,10233.6,8310689792,1.7102E+11,0.6451,1598.95
bitcoin,BTC,Bitcoin,12/1/2017,1,10198.6,11046.7,9694.65,10975.6,6783119872,1.83445E+11,0.9474,1352.05
bitcoin,BTC,Bitcoin,12/2/2017,1,10978.3,11320.2,10905.1,11074.6,5138500096,1.85122E+11,0.4083,415.1
bitcoin,BTC,Bitcoin,12/3/2017,1,11082.7,11858.7,10862,11323.2,6608309760,1.89302E+11,0.4627,996.7
bitcoin,BTC,Bitcoin,12/4/2017,1,11315.4,11657.2,11081.8,11657.2,6132409856,1.94913E+11,1,575.4
bitcoin,BTC,Bitcoin,12/5/2017,1,11685.7,12032,11604.6,11916.7,6895260160,1.99278E+11,0.7302,427.4
bitcoin,BTC,Bitcoin,12/6/2017,1,11923.4,14369.1,11923.4,14291.5,12656300032,2.39024E+11,0.9683,2445.7
bitcoin,BTC,Bitcoin,12/7/2017,1,14266.1,17899.7,14057.3,17899.7,17950699520,2.99405E+11,1,3842.4
bitcoin,BTC,Bitcoin,12/8/2017,1,17802.9,18353.4,14336.9,16569.4,21135998976,2.77186E+11,0.5558,4016.5
bitcoin,BTC,Bitcoin,12/9/2017,1,16523.3,16783,13674.9,15178.2,13911300096,2.53946E+11,0.4837,3108.1
bitcoin,BTC,Bitcoin,12/10/2017,1,15168.4,15850.6,13226.6,15455.4,13433299968,2.58615E+11,0.8494,2624
